company_id,company_name,tanggal_pembukaan_instansi,rekening_induk,total_trx,total_amount,tx_month,tx_year,fee_bjbs_total_amount,fee_bjbs_total_rek_ia,fee_bjbs_per_tx,fee_institusi_total_amount,fee_institusi_total_rek_ia,fee_institusi_per_tx,fee_3rd_party_total_amount,fee_3rd_party_total_rek_ia,fee_3rd_party_per_tx
184,Yayasan Ath - Thayyibah,8/19/2020 3:21:22 am,5410102000476,247,218170000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
186,TKIT Bunga Bangsa,8/19/2020 4:26:03 am,0060102071665,36,23620000,APRIL    ,2023,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
196,YPPU NURUL FIKRI DEPOK,8/26/2020 9:24:46 am,5050102002170,1243,2504575001,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
206,Sekolah Tinggi Ilmu Syariah NU,9/17/2020 6:59:17 am,5030102000960,22,14436500,APRIL    ,2023,3239000,503194260070001360,2000,0,N/A,0,3934000,0080102033620,2500
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,79,36587000,APRIL    ,2023,2414000,701194260070002360,500,0,N/A,0,2526000,0080102033620,1000
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,79,36587000,APRIL    ,2023,2414000,701194260070002360,500,0,N/A,0,4678000,7010101004060,1500
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,56,21523000,APRIL    ,2023,1018000,519194260070002360,500,0,N/A,0,1329500,0080102033620,1000
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,56,21523000,APRIL    ,2023,1018000,519194260070002360,500,0,N/A,0,1537500,5190102001884,1000
233,STHG Tasikmalaya S2,10/21/2020 2:59:56 am,0020102111169,8,32902000,APRIL    ,2023,174000,002194260070001360,2000,0,N/A,0,190500,0080102033620,2500
236,YAYASAN PENDIDIKAN CIKAL CENDEKIA UNGGUL,11/3/2020 3:15:36 am,5240101000688,260,153549500,APRIL    ,2023,2542500,524194260070002360,500,0,N/A,0,5050500,0080102033620,1000
240,SD Smart Auladi,11/4/2020 4:14:30 am,0030102002101,157,147061000,APRIL    ,2023,0,N/A,0,0,N/A,0,1000,0080102033620,500
252,INSTITUT AGAMA ISLAM SAHID BOGOR (INAIS),12/1/2020 10:00:01 am,5360102000282,36,29663500,APRIL    ,2023,6697500,536194260070001360,1000,0,N/A,0,8391000,0080102033620,2500
254,STAI Darul Falah,12/7/2020 1:28:18 pm,5490102001020,7,7327000,APRIL    ,2023,1946000,549194260070001360,2000,0,N/A,0,2432500,0080102033620,2500
257,SMK Global Mulia,12/15/2020 9:04:07 am,5300101000769,368,265934600,APRIL    ,2023,5356500,530194260070002360,500,5316500,5300101000769,500,10593000,0080102033620,1000
258,SD Islam Insan Taqwa,12/15/2020 9:45:01 am,5410201016150,165,164080000,APRIL    ,2023,500,541194260070002360,500,0,N/A,0,1000,0080102033620,1000
259,STEBI Global Mulia,12/15/2020 2:33:30 pm,5300101000771,243,116012500,APRIL    ,2023,9791500,530194260070001360,2000,0,N/A,0,11385500,0080102033620,2500
261,UNIVERSITAS INSAN CENDIKIA MANDIRI (uicm) Bandung,12/22/2020 8:35:23 am,7070102000054,74,260360500,APRIL    ,2023,4148000,707194260070001360,2000,0,N/A,0,4789000,0080102033620,2500
263,Yayasan Khalifa Insan Madani Sejahtera Satu,1/12/2021 11:13:55 am,5240102001001,243,740935407,APRIL    ,2023,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
265,Yayasan Al - Muhajirin,1/25/2021 9:26:32 am,5410102000166,74,61520000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
268,UIN Sunan Gunung Djati S1,2/1/2021 3:01:02 pm,7070109000032,269,865000000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
269,YPI AR ROHMAN CIBINONG BOGOR,2/2/2021 9:32:12 am,0040102002143,686,1125035000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
273,SIT Fitrah Hanniah,2/4/2021 10:56:45 am,5300102000196,730,719335000,APRIL    ,2023,4800,530194260070002360,200,0,N/A,0,24000,0080102033620,1000
276,DIP SD Khalifah Serang,2/17/2021 1:24:54 pm,0050206036926,49,133425000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
277,STIT INSAN KAMIL BOGOR,2/22/2021 2:19:51 pm,0040102002234,7,2957000,APRIL    ,2023,437500,004194260070001360,2000,0,N/A,0,539000,0080102033620,2500
279,STIE Bisnis Internasional Indonesia,3/9/2021 4:16:04 pm,5300102001272,1,153500,APRIL    ,2023,268000,530194260070001360,1000,0,N/A,0,418000,0080102033620,2500
281,SMK INFOKOM BOGOR,3/15/2021 10:40:38 am,5260201006281,252,134780539,APRIL    ,2023,5640500,526194260070002360,500,8750500,5260201006281,1000,7829000,0080102033620,1000
288,Pondok Pesantren Sumber Barokah,4/5/2021 11:14:37 am,5150102000626,1,3000000,APRIL    ,2023,447000,515194260070003360,1500,0,N/A,0,0,N/A,0
290,YAYASAN IPWIJA,4/7/2021 10:29:09 am,5360102000363,815,779348814,APRIL    ,2023,21290000,536194260070004360,1000,0,N/A,0,0,N/A,0
291,NURUL FIKRI BINA GENERASI (NFBG),4/8/2021 9:29:06 am,5050102002092,405,2032658900,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
293,CV. HAITEK,4/27/2021 9:26:32 am,0080102033620,3,8817100,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
294,PT. CITRA NUSANTARA GEMILANG,4/29/2021 11:28:27 am,0040102002349,31,1506515792,APRIL    ,2023,2158000,004194260070004360,2000,0,N/A,0,0,N/A,0
297,SDIT Bina Lestari,5/11/2021 11:27:42 am,5140102000401,95,181348500,APRIL    ,2023,715500,514194260070002360,500,0,N/A,0,1407000,0080102033620,1000
299,SDIT AL BARKAH DEPOK,5/21/2021 9:30:10 am,5050102000605,39,30780000,APRIL    ,2023,372500,505194260070002360,500,0,N/A,0,635500,0080102033620,1000
300,Yayasan Amal Mulia Depok,5/21/2021 10:33:44 am,5050102000851,410,382930500,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
303,DUKhalifah2021,6/10/2021 8:46:16 am,0050206036941,5,10991000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
313,Yayasan Insan Madani Sejahtera,6/22/2021 2:54:45 pm,5240102000900,149,314457580,APRIL    ,2023,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
315,AKADEMI KEPERAWATAN SAIFUDDIN ZUHRI,6/25/2021 5:12:35 pm,7020102000511,89,124474500,APRIL    ,2023,2380000,702194260070001360,2000,1652000,7020102000511,1500,2514000,0080102033620,2500
320,YAYASAN PESANTREN QURAN EL TAHFIDH,7/29/2021 10:19:52 am,5370102000804,142,254475001,APRIL    ,2023,1631000,537194260070003360,1000,0,N/A,0,0,N/A,0
322,SD Islam Ar Riyadh Insan Cendekia,8/5/2021 3:05:33 pm,5340101000171,133,115950000,APRIL    ,2023,0,N/A,0,2595000,5340101000171,1500,0,N/A,0
323,SDI Terpadu Darul Hikam,8/5/2021 3:17:02 pm,5230206006981,145,94017050,APRIL    ,2023,0,N/A,0,5167500,5230206006981,1500,0,N/A,0
327,YAYASAN CAHAYA INSAN MULIA DEPOK,8/24/2021 3:03:57 pm,5050102002584,222,199391000,APRIL    ,2023,4431000,505194260070003360,1500,0,N/A,0,0,N/A,0
328,SDIT Bina Citra,9/8/2021 8:58:37 am,5140102000191,211,203598000,APRIL    ,2023,5221500,514194260070003360,1500,0,N/A,0,0,N/A,0
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,5,3463000,APRIL    ,2023,1651000,515194260070001360,2000,110000,N/A,2000,2034500,0080102033620,2500
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,5,3463000,APRIL    ,2023,1651000,515194260070001360,2000,1526000,5040102001200,2000,2034500,0080102033620,2500
330,YAYASAN AL HIKMAH AL ALIYAH DEPOK,9/23/2021 9:45:09 am,5050102001543,71,27347000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
338,PONDOK PESANTREN AL AMIN,10/29/2021 7:56:43 am,5160206558113,212,248955000,APRIL    ,2023,5986500,516194260070003360,1500,5986500,5160206558113,1500,0,N/A,0
341,YAYASAN TUHFATUL ATHFAL,11/1/2021 12:02:15 pm,5200206889883,81,41491000,APRIL    ,2023,2374500,520194260070003360,1000,1236000,5200206889883,500,0,N/A,0
342,STAI SILIWANGI GARUT,11/3/2021 1:21:38 pm,5120102000597,4,1218000,APRIL    ,2023,289000,512194260070001360,2000,0,N/A,0,359000,0080102033620,2500
346,STID AL BIRUNI CIREBON,12/1/2021 1:42:20 pm,5440102000616,22,10840000,APRIL    ,2023,2441000,544194260070001360,2000,0,N/A,0,3049000,0080102033620,2500
358,YAYASAN ASSYAAFI'IYYAH (YASFI),12/23/2021 8:58:24 am,5200206889765,62,59907000,APRIL    ,2023,1535000,514194260070003360,1000,2818000,5200206889765,2000,0,N/A,0
363,SEKOLAH TINGGI AGAMA ISLAM AL ITTIHAD,1/26/2022 5:54:47 pm,5030102000997,8,8560000,APRIL    ,2023,706500,503194260070001360,2000,180500,5030102000997,500,883000,0080102033620,2500
365,PT. Wahana Transformasi Digital Indonesia,1/28/2022 10:38:15 am,0040102002491,1,11000,APRIL    ,2023,48000,004194260070004360,2000,0,N/A,0,0,N/A,0
371,SDIT NURUL EL-BANTANY,3/22/2022 2:26:13 pm,0050206013200,2,600000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
374,YAYASAN BINA INSANI,3/28/2022 9:49:44 am,5090102000900,4,3510000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
378,YAYASAN QOBASAT ANNUR,3/29/2022 1:27:28 pm,5140101000061,124,128882250,APRIL    ,2023,3819500,514194260070003360,1500,2550500,5140101000061,1000,0,N/A,0
380,Al Barkah Addasukiah,3/31/2022 12:00:12 pm,5050102000605,63,37510000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
381,SDIT BINA LESTARI,4/4/2022 8:54:28 am,5140102000401,360,424856500,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
382,SMPIT Bina Citra,4/4/2022 11:35:43 am,5140102000191,16,11200000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
384,SDIT CITRA INSANI,4/6/2022 3:18:42 pm,5140102000191,163,131650000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
386,YAYASAN SEKOLAH WIRAUSAHA INDONESIA (YSWI),4/22/2022 1:01:24 pm,5140102509113,11,8064000,APRIL    ,2023,77000,514194260070002360,500,0,N/A,0,152500,0080102033620,1000
388,Yayasan Cinta Keluarga,6/6/2022 11:54:03 am,0070102100062,110,2078836000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
395,TKN Citra Insani,6/21/2022 8:04:13 pm,5140102535268,20,5807500,APRIL    ,2023,373500,514194260070003360,1500,0,N/A,0,0,N/A,0
396,SDIT MIFTAHUL JANNAH,6/21/2022 8:08:44 pm,5230101541641,18,6855000,APRIL    ,2023,421500,523194260070003360,1500,0,N/A,0,0,N/A,0
397,YAYASAN PENDIDIKAN ISLAM MUMTAZ AL-BATANI,6/24/2022 10:17:48 am,5090201538362,114,44748394,APRIL    ,2023,883500,509194260070002360,500,807500,5090201538362,1000,1543500,0080102033620,1000
397,YAYASAN PENDIDIKAN ISLAM MUMTAZ AL-BATANI,6/24/2022 10:17:48 am,5090201538362,114,44748394,APRIL    ,2023,883500,509194260070002360,500,874000,509194260070002360,1000,1543500,0080102033620,1000
403,TK AL FAJRI,7/14/2022 3:29:10 pm,0060251552173,30,4695000,APRIL    ,2023,690500,006194260070003360,1500,509500,0060251552173,1000,0,N/A,0
404,SD Islam Al Fajri,7/14/2022 3:56:25 pm,0060122552172,67,15992500,APRIL    ,2023,1578000,006194260070003360,1500,1187000,0060122552172,1000,0,N/A,0
405,SMP Islam Al fajri,7/14/2022 4:02:33 pm,0060122552171,32,11515000,APRIL    ,2023,609500,006194260070003360,1500,478000,0060122552171,1000,0,N/A,0
406,Yayasan Progress Insani,7/22/2022 1:34:21 pm,0040102002440,221,378231668,APRIL    ,2023,2548000,004194260070003360,1000,0,N/A,0,0,N/A,0
407,Yayasan Al Bunyan,7/29/2022 9:41:56 am,0040102999997,32,70485700,APRIL    ,2023,480000,004194260070003360,2000,0,N/A,0,0,N/A,0
409,MI Sunan Gunung Djati,8/11/2022 2:52:16 pm,7070109627016,12,9301000,APRIL    ,2023,107000,707194260070003360,1000,107000,7070102000080,1000,0,N/A,0
410,Pondok Pesantren At-tajdid,8/24/2022 4:54:08 pm,5160206017245,42,34407500,APRIL    ,2023,586000,516194260070003360,1000,820500,5160206017245,1500,0,N/A,0
411,SEKOLAH TINGGI AGAMA ISLAM AL-MUHAJIRIN,9/9/2022 9:09:13 am,5020122572526,99,58167500,APRIL    ,2023,986500,502194260070001360,2000,0,N/A,0,1223000,0080102033620,2500
412,Yayasan Pendidikan Bina Qurani,9/19/2022 5:21:45 pm,0040101000434,67,166200000,APRIL    ,2023,403000,004194260070003360,1000,0,N/A,0,0,N/A,0
414,Yayasan Dakwah Islam Al Fatwa,9/21/2022 2:42:26 pm,5460102000566,89,33620000,APRIL    ,2023,368000,546194260070004360,1000,0,N/A,0,0,N/A,0
418,SD Hasanah Quranic School,9/28/2022 10:06:50 am,5050121550037,57,33450000,APRIL    ,2023,622000,505194260070003360,1500,383000,5050121598728,1000,0,N/A,0
421,Yayasan Pendidikan Bina Qurani Resto,10/9/2022 7:37:57 pm,0040201000435,26,13591000,APRIL    ,2023,0,N/A,0,0,N/A,0,960000,0080102033620,2000
430,KOPERASI KARYAWAN RSIJ SUKAPURA,1/10/2023 2:05:06 pm,5270122656629,445,190023000,APRIL    ,2023,3506000,527194260070003360,2000,0,N/A,0,3506000,0080102033922,2000
431,PONDOK PESANTREN MODERN AL-MUQODDAS,1/27/2023 10:57:36 pm,7010102665152,368,508124500,APRIL    ,2023,1241000,701194260070003360,1000,1241000,7010102665152,1000,0,N/A,0
432,PT. Wahana TDI Temp,4/3/2023 2:28:52 pm,0040102002491,1,11000,APRIL    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
60,Universitas Nusa Bangsa,2/1/2019 4:58:37 pm,0040102001205,89,164801000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
78,YAYASAN AL KAUTSAR KLAPANUNGGAL CIBUBUR,8/6/2019 7:18:00 am,5370102001003,368,176985000,MARCH    ,2023,500,537194260070002360,500,500,5370102001003,500,1000,0080102033620,1000
97,SD Islam Khalifah Serang,12/2/2019 2:19:45 am,0050301032556,545,295504000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
104,UIN Sunan Gunung Djati Pasca,1/28/2020 5:05:58 am,7070109000080,126,652400000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
108,Yayasan Darul Izzah Depok,2/17/2020 2:37:50 am,5050102002006,83,76410000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
120,TK Plus Al Kautsar Kopo,4/29/2020 8:15:56 am,5320102000345,40,15745000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
126,SMP KHALIFAH Serang,5/6/2020 2:24:53 am,0050206036930,38,31080000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
129,Yayasan Pendidikan Islam Bintang Cipta Madani,5/28/2020 3:16:03 am,5250102001200,406,422746250,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
132,STAI Bani Saleh,6/24/2020 1:34:07 am,5340102000171,53,31525500,MARCH    ,2023,2428000,534194260070001360,2000,0,N/A,0,2927000,0080102033620,2500
135,SD Al Quran Bina Mulya,7/2/2020 7:41:47 am,5490102000515,123,43312500,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
136,SMP Boarding Bina Mulya,7/2/2020 7:42:54 am,5490102000515,19,22740500,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
138,Ponpes Tahfidz Adh Dhuha,7/8/2020 2:21:58 am,5240101001170,55,61915000,MARCH    ,2023,706500,524194260070002360,500,0,N/A,0,1162500,0080102033620,1000
139,Paud Dhuhaa Islamic School,7/8/2020 2:55:06 am,5240101001155,19,11931000,MARCH    ,2023,478500,524194260070002360,500,0,N/A,0,605500,0080102033620,1000
140,SD DHUHAA ISLAMIC SCHOOL,7/8/2020 3:21:21 am,5240101001166,66,63355500,MARCH    ,2023,665500,524194260070002360,500,0,N/A,0,1284500,0080102033620,1000
143,STHG Tasikmalaya S1,7/9/2020 7:17:55 am,0020102002620,25,40853750,MARCH    ,2023,3903000,002194260070001360,2000,0,N/A,0,4981000,0080102033620,2500
146,STIT Al - Marhalah Al - Ulya,7/13/2020 1:15:23 am,0060102071304,48,93656500,MARCH    ,2023,3068500,006194260070001360,2000,0,N/A,0,2718500,0080102033620,2500
147,HSSN PIRAMIDA BOGOR,7/15/2020 2:01:42 am,0040102001497,11,17466000,MARCH    ,2023,416000,004194260070002360,1000,0,N/A,0,416000,0080102033620,1000
148,Pondok Pesantren Darul Ikhlas,7/15/2020 2:08:23 am,5410101001060,8,11315000,MARCH    ,2023,38000,541194260070002360,500,0,N/A,0,76000,0080102033620,1000
153,STIT Hidayatunnajah,7/17/2020 1:45:31 am,5150102000766,23,19168000,MARCH    ,2023,1072000,515194260070001360,2000,0,N/A,0,1335500,0080102033620,2500
154,YAPI STEBANK ISLAM,7/17/2020 2:38:17 am,5270102000894,15,24159500,MARCH    ,2023,1142500,527194260070001360,2000,0,N/A,0,1382000,0080102033620,2500
155,TK Binakheir Cibinong,7/17/2020 6:40:23 am,5260206012574,79,52702500,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
157,PGTK Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:37:31 am,0040102005350,19,15875410,MARCH    ,2023,484000,004194260070002360,500,0,N/A,0,623000,0080102033620,1000
159,SD Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:50:30 am,0040102005466,170,256940191,MARCH    ,2023,2117000,004194260070002360,500,0,N/A,0,3569500,0080102033620,1000
160,SMP Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:52:00 am,0040102005338,57,97798230,MARCH    ,2023,1031000,004194260070002360,500,0,N/A,0,1339000,0080102033620,1000
164,SDIT Al - Fikri,7/27/2020 3:35:16 am,5410206003300,1,500000,MARCH    ,2023,5910000,541194260070002360,500,0,N/A,0,6120000,0080102033620,1000
165,SEKOLAH TINGGI ILMU EKONOMI DAN BISNIS SYARIAH (STIEBS) NAHDLATUL ULAMA KABUPATEN GARUT,7/29/2020 1:18:05 am,5120102000501,1,300000,MARCH    ,2023,233500,512194260070001360,2000,0,N/A,0,288500,0080102033620,2500
168,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL FALAH CICALENGKA BANDUNG,7/30/2020 9:14:55 am,5170102000541,50,30439000,MARCH    ,2023,9238500,517194260070001360,2000,0,N/A,0,10764000,0080102033620,2500
171,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL-HIDAYAH BOGOR,8/4/2020 3:24:23 am,0040102001916,2,984000,MARCH    ,2023,1183000,004194260070001360,2000,0,N/A,0,1454000,0080102033620,2500
173,MI ANDALAN,8/6/2020 1:27:18 am,7030102000110,386,179865000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
174,Yayasan BANI SALEH Bekasi,8/6/2020 7:52:05 am,5340102000168,121,160347950,MARCH    ,2023,6206500,534194260070001360,2000,0,N/A,0,7451000,0080102033620,2500
183,STIKES MAHARDIKA,8/18/2020 10:14:46 am,0030101006891,4,9009000,MARCH    ,2023,688000,003194260070001360,2000,0,N/A,0,743000,0080102033620,2500
184,Yayasan Ath - Thayyibah,8/19/2020 3:21:22 am,5410102000476,458,264527000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
186,TKIT Bunga Bangsa,8/19/2020 4:26:03 am,0060102071665,58,38525000,MARCH    ,2023,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
196,YPPU NURUL FIKRI DEPOK,8/26/2020 9:24:46 am,5050102002170,1456,2917204001,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
202,haitekdemosiakad,9/3/2020 8:10:55 am,0080201035143,1,10000,MARCH    ,2023,0,N/A,0,30000,0080201035143,1000,0,N/A,0
206,Sekolah Tinggi Ilmu Syariah NU,9/17/2020 6:59:17 am,5030102000960,87,123841000,MARCH    ,2023,3239000,503194260070001360,2000,0,N/A,0,3934000,0080102033620,2500
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,127,97358000,MARCH    ,2023,2414000,701194260070002360,500,0,N/A,0,2526000,0080102033620,1000
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,127,97358000,MARCH    ,2023,2414000,701194260070002360,500,0,N/A,0,4678000,7010101004060,1500
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,80,48170500,MARCH    ,2023,1018000,519194260070002360,500,0,N/A,0,1329500,0080102033620,1000
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,80,48170500,MARCH    ,2023,1018000,519194260070002360,500,0,N/A,0,1537500,5190102001884,1000
233,STHG Tasikmalaya S2,10/21/2020 2:59:56 am,0020102111169,11,45683000,MARCH    ,2023,174000,002194260070001360,2000,0,N/A,0,190500,0080102033620,2500
236,YAYASAN PENDIDIKAN CIKAL CENDEKIA UNGGUL,11/3/2020 3:15:36 am,5240101000688,403,334741250,MARCH    ,2023,2542500,524194260070002360,500,0,N/A,0,5050500,0080102033620,1000
240,SD Smart Auladi,11/4/2020 4:14:30 am,0030102002101,268,275144000,MARCH    ,2023,0,N/A,0,0,N/A,0,1000,0080102033620,500
247,Universitas Cipasung Tasikmalaya,11/18/2020 4:06:20 am,5160102003333,2,2504500,MARCH    ,2023,1617500,516194260070001360,4500,0,N/A,0,4151500,0080102033620,2500
252,INSTITUT AGAMA ISLAM SAHID BOGOR (INAIS),12/1/2020 10:00:01 am,5360102000282,154,127891334,MARCH    ,2023,6697500,536194260070001360,1000,0,N/A,0,8391000,0080102033620,2500
254,STAI Darul Falah,12/7/2020 1:28:18 pm,5490102001020,147,97413000,MARCH    ,2023,1946000,549194260070001360,2000,0,N/A,0,2432500,0080102033620,2500
257,SMK Global Mulia,12/15/2020 9:04:07 am,5300101000769,640,490405324,MARCH    ,2023,5356500,530194260070002360,500,5316500,5300101000769,500,10593000,0080102033620,1000
258,SD Islam Insan Taqwa,12/15/2020 9:45:01 am,5410201016150,226,210307500,MARCH    ,2023,500,541194260070002360,500,0,N/A,0,1000,0080102033620,1000
259,STEBI Global Mulia,12/15/2020 2:33:30 pm,5300101000771,304,131247500,MARCH    ,2023,9791500,530194260070001360,2000,0,N/A,0,11385500,0080102033620,2500
261,UNIVERSITAS INSAN CENDIKIA MANDIRI (uicm) Bandung,12/22/2020 8:35:23 am,7070102000054,22,22255000,MARCH    ,2023,4148000,707194260070001360,2000,0,N/A,0,4789000,0080102033620,2500
263,Yayasan Khalifa Insan Madani Sejahtera Satu,1/12/2021 11:13:55 am,5240102001001,300,945484401,MARCH    ,2023,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
265,Yayasan Al - Muhajirin,1/25/2021 9:26:32 am,5410102000166,198,157460000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
268,UIN Sunan Gunung Djati S1,2/1/2021 3:01:02 pm,7070109000032,162,337847775,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
269,YPI AR ROHMAN CIBINONG BOGOR,2/2/2021 9:32:12 am,0040102002143,894,1366799750,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
273,SIT Fitrah Hanniah,2/4/2021 10:56:45 am,5300102000196,958,933214700,MARCH    ,2023,4800,530194260070002360,200,0,N/A,0,24000,0080102033620,1000
276,DIP SD Khalifah Serang,2/17/2021 1:24:54 pm,0050206036926,53,136275000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
277,STIT INSAN KAMIL BOGOR,2/22/2021 2:19:51 pm,0040102002234,11,13361500,MARCH    ,2023,437500,004194260070001360,2000,0,N/A,0,539000,0080102033620,2500
279,STIE Bisnis Internasional Indonesia,3/9/2021 4:16:04 pm,5300102001272,2,307000,MARCH    ,2023,268000,530194260070001360,1000,0,N/A,0,418000,0080102033620,2500
281,SMK INFOKOM BOGOR,3/15/2021 10:40:38 am,5260201006281,373,181745055,MARCH    ,2023,5640500,526194260070002360,500,8750500,5260201006281,1000,7829000,0080102033620,1000
290,YAYASAN IPWIJA,4/7/2021 10:29:09 am,5360102000363,1023,1273800000,MARCH    ,2023,21290000,536194260070004360,1000,0,N/A,0,0,N/A,0
291,NURUL FIKRI BINA GENERASI (NFBG),4/8/2021 9:29:06 am,5050102002092,463,2288830000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
293,CV. HAITEK,4/27/2021 9:26:32 am,0080102033620,2,2352000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
294,PT. CITRA NUSANTARA GEMILANG,4/29/2021 11:28:27 am,0040102002349,47,1771638005,MARCH    ,2023,2158000,004194260070004360,2000,0,N/A,0,0,N/A,0
297,SDIT Bina Lestari,5/11/2021 11:27:42 am,5140102000401,96,163179000,MARCH    ,2023,715500,514194260070002360,500,0,N/A,0,1407000,0080102033620,1000
299,SDIT AL BARKAH DEPOK,5/21/2021 9:30:10 am,5050102000605,50,37010000,MARCH    ,2023,372500,505194260070002360,500,0,N/A,0,635500,0080102033620,1000
300,Yayasan Amal Mulia Depok,5/21/2021 10:33:44 am,5050102000851,521,514222691,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
303,DUKhalifah2021,6/10/2021 8:46:16 am,0050206036941,2,1470000,MARCH    ,2023,0,N/A,0,0,N/A,0,0,N/A,0
313,Yayasan Insan Madani Sejahtera,6/22/2021 2:54:45 pm,5240102000900,144,242938840,MARCH    ,2023,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
315,AKADEMI KEPERAWATAN SAIFUDDIN ZUHRI,6/25/2021 5:12:35 pm,7020102000511,264,401650500,MARCH    ,2023,2380000,702194260070001360,2000,1652000,7020102000511,1500,2514000,0080102033620,2500
320,YAYASAN PESANTREN QURAN EL TAHFIDH,7/29/2021 10:19:52 am,5370102000804,165,301431005,MARCH    ,2023,1631000,537194260070003360,1000,0,N/A,0,0,N/A,0
322,SD Islam Ar Riyadh Insan Cendekia,8/5/2021 3:05:33 pm,5340101000171,114,101352000,MARCH    ,2023,0,N/A,0,2595000,5340101000171,1500,0,N/A,0
323,SDI Terpadu Darul Hikam,8/5/2021 3:17:02 pm,5230206006981,213,142323500,MARCH    ,2023,0,N/A,0,5167500,5230206006981,1500,0,N/A,0
327,YAYASAN CAHAYA INSAN MULIA DEPOK,8/24/2021 3:03:57 pm,5050102002584,251,201943000,MARCH    ,2023,4431000,505194260070003360,1500,0,N/A,0,0,N/A,0
328,SDIT Bina Citra,9/8/2021 8:58:37 am,5140102000191,288,232877000,MARCH    ,2023,5221500,514194260070003360,1500,0,N/A,0,0,N/A,0
